,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,log_saleprice,saleprice
458,2764,906420020,60,RL,80.0,10041,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,4,TA,2,GLQ,789,Unf,0,119,908,GasA,5,Y,SBrkr,927,988,0,1915,1,0,2,1,3,1,4,8,8,1,TA,Attchd,1992.0,Fin,2,506,TA,TA,3,120,150,0,0,0,0,,,,0,2,2006,WD ,17.876214696965246,240590.0
459,2184,908204090,20,RL,64.0,6400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,2000,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,3,TA,3,Rec,77,ALQ,831,52,960,GasA,5,Y,SBrkr,960,0,0,960,1,0,1,0,2,1,2,4,8,0,,Detchd,1959.0,Unf,1,392,TA,TA,3,144,0,35,0,0,0,,,,0,12,2007,WD ,16.850907886134802,118203.0
460,934,909451100,160,RM,24.0,1488,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,4,TA,2,ALQ,471,Unf,0,90,561,GasA,3,Y,SBrkr,561,668,0,1229,1,0,1,1,2,1,4,5,8,1,TA,Attchd,1980.0,Fin,2,462,TA,TA,3,176,0,0,0,0,0,,GdPrv,,0,10,2009,WD ,17.057327630586045,136385.0
461,1920,535152060,20,RL,70.0,8176,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,3,TA,1,Rec,846,Unf,0,210,1056,GasA,2,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,3,6,8,0,,Attchd,1958.0,RFn,1,308,TA,TA,3,0,0,0,0,0,0,,,,0,8,2007,WD ,17.039551268654535,134715.0
462,2631,535477060,60,RL,69.0,7590,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,TA,TA,CBlock,3,TA,1,BLQ,512,Unf,0,148,660,GasA,3,Y,SBrkr,660,688,0,1348,0,0,1,1,3,1,3,6,8,1,Fa,Attchd,1966.0,RFn,2,453,TA,TA,3,188,108,0,0,0,0,,,,0,7,2006,WD ,17.071471553178814,137729.0
463,1768,528351010,60,RL,104.0,21535,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170.0,Ex,TA,PConc,5,TA,4,GLQ,1455,Unf,0,989,2444,GasA,5,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,5,10,8,2,Ex,Attchd,1994.0,Fin,3,832,TA,TA,3,382,50,0,0,0,0,,,,0,1,2007,WD ,19.122071096456374,570581.0
464,2040,903458060,30,RM,40.0,4800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,3,TA,1,LwQ,197,Unf,0,999,1196,GasA,5,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,3,5,8,0,,Detchd,1957.0,Unf,2,440,TA,TA,3,0,0,0,0,0,0,,,,0,7,2007,WD ,16.912105975862495,123325.0
465,1749,528235160,60,RL,59.0,11796,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,3,Unf,0,Unf,0,847,847,GasA,5,Y,SBrkr,847,1112,0,1959,0,0,2,1,4,1,4,8,8,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,TA,3,100,48,0,0,0,0,,,,0,7,2007,WD ,17.677552221635636,209640.0
466,834,906426210,60,RL,,16698,Pave,,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,3,GLQ,800,Unf,0,649,1449,GasA,4,Y,SBrkr,944,815,0,1759,1,0,2,1,3,1,4,7,8,1,TA,Attchd,1992.0,Unf,2,525,TA,TA,3,150,193,0,0,0,0,,,,0,6,2009,WD ,17.80433900762213,228897.0
467,1457,907253110,60,RL,,10400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,Gd,TA,PConc,4,TA,1,Unf,0,Unf,0,1257,1257,GasA,5,Y,SBrkr,1290,871,0,2161,0,0,2,1,3,1,4,8,8,1,TA,Attchd,2001.0,RFn,2,570,TA,TA,3,0,84,0,0,0,0,,,,0,6,2008,WD ,17.745201450253695,219704.0
468,79,531452050,120,RL,50.0,7175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,4,TA,1,ALQ,623,LwQ,121,0,744,GasA,3,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,3,4,8,0,,Attchd,1984.0,Unf,1,264,TA,TA,3,353,0,0,0,90,0,,MnPrv,,0,2,2010,WD ,16.887078483729066,121204.0
469,2302,923275200,20,RL,76.0,8314,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,None,0.0,TA,TA,CBlock,3,TA,4,ALQ,546,Unf,0,270,816,GasA,3,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,3,5,8,0,,Attchd,1982.0,Unf,1,264,TA,TA,3,168,0,0,0,0,0,,,,0,6,2007,WD ,16.876879083765775,120350.0
470,1817,531453140,85,RL,,9180,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,4,TA,3,ALQ,747,LwQ,93,0,840,GasA,4,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,4,5,8,0,,Attchd,1983.0,RFn,2,504,TA,Gd,3,240,0,0,0,0,0,,MnPrv,,0,12,2007,WD ,17.112905604539943,141742.0
471,2755,906382030,20,RL,86.0,11210,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,4,TA,3,GLQ,20,Unf,0,1594,1614,GasA,5,Y,SBrkr,1614,0,0,1614,0,0,2,0,3,1,4,7,8,0,,Attchd,2005.0,RFn,3,865,TA,TA,3,144,59,0,0,0,0,,,,0,7,2006,New,17.840042609830835,234632.0
472,359,527163130,60,RL,,8803,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,4,TA,1,GLQ,600,Unf,0,107,707,GasA,4,Y,SBrkr,707,809,0,1516,1,0,2,1,3,1,4,7,8,1,TA,Attchd,1994.0,Fin,2,409,TA,TA,3,0,46,0,0,0,0,,,,0,7,2009,WD ,17.425639391570613,176052.0
473,2059,905105040,20,RL,86.0,8665,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,CBlock,3,TA,2,Rec,168,BLQ,288,420,876,GasA,3,Y,SBrkr,897,0,0,897,0,0,1,0,3,1,3,5,8,0,,Attchd,1968.0,RFn,1,264,TA,TA,3,0,0,0,0,0,0,,,,0,1,2007,WD ,16.70493201888532,106828.0
474,2092,906201023,60,RL,116.0,13474,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,4,TA,1,ALQ,700,Unf,0,0,700,GasA,4,Y,SBrkr,1122,1121,0,2243,1,0,2,1,4,1,4,8,8,1,TA,Attchd,1990.0,RFn,3,746,TA,TA,3,127,44,224,0,0,0,,,,0,6,2007,WD ,17.845687743292533,235552.0
475,2516,533242030,20,FV,60.0,7180,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,4,TA,1,Unf,0,Unf,0,1568,1568,GasA,5,Y,SBrkr,1568,0,0,1568,0,0,2,0,3,1,4,6,8,1,TA,Attchd,2001.0,RFn,2,564,TA,TA,3,0,266,0,0,0,0,,,,0,9,2006,WD ,17.680950310550372,210134.0
476,150,535302080,20,RL,60.0,10950,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,3,TA,1,BLQ,339,Unf,0,525,864,GasA,3,Y,SBrkr,1064,0,0,1064,0,1,1,0,2,1,2,4,8,0,,Detchd,1952.0,Unf,1,318,TA,TA,3,0,0,0,0,0,0,,,,0,5,2010,WD ,16.949497475999806,126563.0
477,1656,527356050,60,RL,80.0,10793,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263.0,TA,TA,CBlock,3,TA,1,Rec,493,BLQ,287,0,780,GasA,5,Y,SBrkr,780,840,0,1620,0,0,2,1,4,1,3,7,7,0,,Attchd,1969.0,Fin,2,462,TA,TA,3,208,0,0,0,0,0,,GdWo,,0,4,2007,WD ,17.068261826695448,137423.0
478,83,531477050,30,RH,70.0,9800,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,3,TA,1,Unf,0,Unf,0,816,816,GasA,3,N,FuseA,1012,0,0,1012,0,0,1,0,2,1,3,5,8,0,,Detchd,1920.0,Unf,1,429,TA,TA,3,121,0,80,0,0,0,,,,0,4,2010,WD ,16.724865654840475,108314.0
479,2411,528218030,20,RL,65.0,10237,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,1,GLQ,28,Unf,0,1288,1316,GasA,5,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,4,6,8,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,3,100,0,0,23,0,0,,,,0,10,2006,New,17.473767404952937,182024.0
480,795,905475500,20,RL,,11500,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,Slab,0,,0,,0,,0,0,0,GasA,5,N,SBrkr,845,0,0,845,0,0,1,0,3,1,3,5,8,0,,Detchd,1957.0,Unf,1,290,TA,TA,1,186,0,0,0,0,0,,,,0,1,2009,WD ,15.942683030724867,62983.0
481,2312,527106010,60,RL,,13006,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,PConc,4,TA,1,Unf,0,Unf,0,964,964,GasA,4,Y,SBrkr,993,1243,0,2236,0,0,2,1,4,1,4,8,8,1,TA,BuiltIn,1997.0,Fin,2,642,TA,TA,3,0,0,0,0,0,0,,,,0,11,2006,WD ,17.736516262208397,218385.0
482,2917,923228130,180,RM,21.0,1533,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,5,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,4,TA,3,GLQ,553,Unf,0,77,630,GasA,5,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,5,3,8,0,,,,,0,0,,,3,0,0,0,0,0,0,,,,0,8,2006,WD ,16.5188360913033,93900.0
483,1624,527162080,60,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,4,TA,1,Rec,414,Unf,0,277,691,GasA,4,Y,SBrkr,691,862,0,1553,0,0,2,1,3,1,4,6,8,0,,Attchd,1996.0,Fin,2,420,TA,TA,3,0,44,0,0,0,0,,,,0,8,2007,WD ,17.48171015915068,183029.0
484,2215,909276160,70,RL,78.0,12168,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,4,TA,2,BLQ,428,Unf,0,537,965,GasA,3,Y,SBrkr,1940,1254,0,3194,0,0,2,1,4,1,3,10,8,2,Gd,Basment,1934.0,Unf,2,380,TA,TA,3,0,0,0,0,0,0,,,,0,9,2007,WD ,18.44369939276499,356539.0
485,1211,534401190,20,RL,80.0,9200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,3,TA,1,Rec,892,Unf,0,244,1136,GasA,3,Y,SBrkr,1136,0,0,1136,1,0,1,0,3,1,3,5,8,1,Gd,Attchd,1965.0,RFn,1,384,TA,TA,3,426,0,0,0,0,0,,,,0,7,2008,WD ,17.166949851339293,147152.0
486,1485,907425035,120,RM,,4438,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,4,TA,4,GLQ,662,Unf,0,186,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,4,8,1,Gd,Attchd,2004.0,Fin,2,420,TA,TA,3,140,0,0,0,0,0,,,,0,6,2008,ConLD,17.071891629366334,137769.0
487,1024,527325240,20,RL,90.0,13068,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,621.0,TA,TA,PConc,4,TA,1,ALQ,890,Rec,48,273,1211,GasA,3,Y,SBrkr,1211,0,0,1211,1,0,2,0,3,1,4,6,8,1,Po,Attchd,1976.0,Fin,2,461,TA,TA,3,0,0,0,174,0,0,,MnPrv,,0,11,2008,WD ,17.434273066041033,177108.0
488,570,533213020,120,FV,,4217,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,252.0,Gd,TA,PConc,4,TA,1,GLQ,962,Unf,0,183,1145,GasA,5,Y,SBrkr,1256,0,0,1256,1,0,1,1,1,1,4,5,8,1,Gd,Attchd,2008.0,Fin,2,641,TA,TA,3,0,169,0,0,0,0,,,,0,3,2009,WD ,17.452591355287588,179372.0
489,2874,910200060,50,RM,50.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1926,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,3,TA,1,ALQ,374,Unf,0,487,861,GasA,5,Y,SBrkr,861,424,0,1285,0,1,1,0,3,1,3,6,8,0,,Detchd,1950.0,Fin,2,506,TA,TA,3,96,0,132,0,0,0,,MnPrv,,0,5,2006,WD ,17.1551383888459,145952.0
490,700,902106060,70,RM,60.0,6600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,3,TA,1,Unf,0,Unf,0,994,994,GasA,3,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3,11,6,0,,Attchd,1985.0,RFn,1,432,TA,TA,3,0,287,0,0,0,0,,,,0,12,2009,WD ,16.88395493227026,120942.0
491,2756,906382040,20,RL,73.0,8990,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,2,Unf,0,Unf,0,1498,1498,GasA,5,Y,SBrkr,1498,0,0,1498,0,0,2,0,2,1,4,5,8,0,,Attchd,2006.0,RFn,2,675,TA,TA,3,351,33,0,0,0,0,,,,0,4,2006,New,17.682492335224634,210359.0
492,2022,903236130,70,RM,47.0,7755,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1918,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,3,TA,1,Unf,0,Unf,0,1100,1100,GasA,5,Y,FuseA,1100,1164,0,2264,0,0,2,1,4,1,3,8,8,0,,Detchd,1950.0,Unf,1,408,TA,TA,3,0,152,0,0,0,0,,MnPrv,,0,5,2007,WD ,17.361174321966583,168358.0
493,583,534128010,60,RL,,10382,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,Stone,240.0,TA,TA,CBlock,4,TA,2,ALQ,859,BLQ,32,216,1107,GasA,5,Y,SBrkr,1107,983,0,2090,1,0,2,1,3,1,3,7,8,2,TA,Attchd,1973.0,RFn,2,484,TA,TA,3,235,204,228,0,0,0,,,Shed,350,11,2009,WD ,17.78301872314101,225539.0
494,2392,528138030,60,RL,85.0,11924,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,WdShing,Wd Shng,Stone,286.0,Ex,TA,PConc,5,TA,1,GLQ,998,Unf,0,177,1175,GasA,5,Y,SBrkr,1182,1142,0,2324,1,0,3,0,4,1,5,11,8,2,Gd,BuiltIn,2005.0,Fin,3,736,TA,TA,3,147,21,0,0,0,0,,,,0,7,2006,New,18.49975104709982,370664.0
495,2424,528228415,120,RM,,3072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,4,TA,1,Unf,0,Unf,0,1375,1375,GasA,5,Y,SBrkr,1414,0,0,1414,0,0,2,0,2,1,4,6,8,1,TA,Attchd,2004.0,Fin,2,398,TA,TA,3,144,20,0,0,0,0,,,,0,5,2006,WD ,17.359819782329275,168200.0
496,212,904302260,190,RL,60.0,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,Fa,Fa,BrkTil,3,TA,1,Rec,1026,Unf,0,186,1212,GasA,3,N,SBrkr,1212,180,0,1392,1,0,1,0,3,1,3,6,8,0,,,,,0,0,,,1,0,0,168,0,0,0,,,,0,2,2010,ConLD,16.868792192004026,119677.0
497,736,903227070,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,TA,1,Unf,0,Unf,0,884,884,GasA,5,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,3,5,8,1,Fa,Detchd,1960.0,Unf,1,216,TA,TA,1,0,0,208,0,0,0,,,,0,5,2009,WD ,16.912743883629325,123380.0
498,1610,924100020,60,RL,,11075,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,3,TA,3,ALQ,562,LwQ,193,29,784,GasA,5,Y,SBrkr,1168,800,0,1968,0,1,2,1,4,1,3,7,6,1,Po,Attchd,1969.0,RFn,2,530,TA,TA,3,305,189,0,0,0,0,,MnPrv,Shed,400,9,2008,WD ,17.17741759055167,148224.0
499,890,908152035,20,RL,80.0,10682,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1960,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,3,TA,1,GLQ,399,Unf,0,615,1014,GasA,3,Y,SBrkr,1149,0,0,1149,1,0,1,0,3,1,3,7,7,0,,2Types,1968.0,Fin,1,544,TA,TA,3,0,240,0,0,0,0,,MnPrv,,0,7,2009,WD ,16.744719418968945,109815.0
500,467,528221060,60,RL,149.0,12589,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,1,Unf,0,Unf,0,742,742,GasA,5,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,4,8,8,1,Gd,Attchd,2005.0,Fin,2,390,TA,TA,3,36,24,0,0,0,0,,,,0,6,2009,WD ,17.358025047279067,167991.0
501,578,533254110,80,RL,80.0,9600,Pave,,Reg,Low,AllPub,FR2,Mod,Veenker,Feedr,Norm,1Fam,SLvl,8,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,Gd,Gd,CBlock,3,TA,1,Unf,0,Unf,0,392,392,GasA,5,Y,SBrkr,1487,1012,0,2499,0,0,2,1,4,1,3,5,8,1,Gd,Attchd,1976.0,Unf,2,527,TA,TA,3,0,64,0,0,0,0,,,,0,1,2009,WD ,17.74044323762106,218981.0
502,1747,528231030,80,RL,65.0,16219,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,4,GLQ,779,Unf,0,56,835,GasA,5,Y,SBrkr,1119,0,0,1119,1,0,2,0,2,1,4,5,8,0,,Attchd,2004.0,Fin,2,437,TA,TA,3,100,24,0,0,0,0,,,,0,4,2007,WD ,17.61364741435632,200556.0
503,1149,531452140,120,RL,55.0,7892,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1993,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,4,TA,1,GLQ,300,Unf,0,899,1199,GasA,5,Y,SBrkr,1199,0,0,1199,0,0,2,0,2,1,4,5,8,0,,Attchd,1993.0,RFn,2,530,TA,TA,3,0,63,0,0,0,0,,,,0,3,2008,WD ,17.295818344131412,160902.0
504,2758,906392090,20,RL,90.0,13377,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,1,GLQ,1576,Unf,0,260,1836,GasA,4,Y,SBrkr,1846,0,0,1846,1,0,2,0,3,1,4,7,8,1,Gd,Attchd,2006.0,RFn,2,495,TA,TA,3,0,32,0,0,0,0,,,,0,7,2006,New,18.006301784235912,263292.0
505,857,907202080,20,RL,,7000,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,3,TA,1,ALQ,646,Unf,0,218,864,GasA,5,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,3,6,8,0,,Attchd,1978.0,Unf,1,336,TA,TA,3,0,0,0,0,0,0,,GdWo,,0,7,2009,WD ,17.00269337993386,131317.0
506,2219,909281130,70,RL,70.0,10570,Pave,,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,4,Gd,1,Rec,297,Unf,0,556,853,GasA,3,Y,SBrkr,1549,1178,0,2727,0,0,2,1,3,1,4,10,4,2,TA,Detchd,1932.0,Unf,2,440,TA,TA,3,0,74,0,0,0,0,,,,0,12,2007,WD ,18.055801054732292,272482.0
507,733,903205040,30,RL,,8854,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,3,TA,1,Unf,0,Unf,0,952,952,Grav,2,N,FuseF,952,0,0,952,0,0,1,0,2,1,2,4,8,1,Gd,Detchd,1916.0,Unf,1,192,Fa,Po,2,0,98,0,0,40,0,,,,0,5,2009,WD ,16.40711270093477,86903.0
508,2909,923225190,160,RM,41.0,2665,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,4,TA,2,Unf,0,Unf,0,264,264,GasA,3,Y,SBrkr,616,688,0,1304,0,0,1,1,3,1,3,5,8,1,TA,BuiltIn,1977.0,RFn,1,336,TA,TA,3,141,0,0,0,0,0,,,,0,5,2006,WD ,16.91591006081795,123651.0
509,1798,528458120,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,4,TA,3,Unf,0,Unf,0,1088,1088,GasA,5,Y,SBrkr,1088,871,0,1959,0,0,2,1,3,1,4,8,8,1,Gd,Attchd,2006.0,RFn,3,1025,TA,TA,3,208,46,0,0,0,0,,,,0,12,2007,WD ,17.867682446234195,239171.0
